p0	p1	p2	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	s73	s74	s75	s76	s77	s78	s79	s80	s81	s82	s83	s84	s85	s86	s87	s88	s89	s90	s91	s92	s93	s94	s95	s96	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120	s121	s122	s123	s124	s125	s126	s127	s128	s129	s130	s131	s132	s133	s134	s135	s136	s137	s138	s139	s140	s141	s142	s143	s144	s145	s146	s147	s148	s149	s150	s151	s152	s153	s154	s155	s156	s157	s158	s159	s160	s161	s162	s163	s164	s165	s166	s167	s168	s169	s170	s171	s172	s173	s174	s175	s176	s177	s178	s179	s180	s181	s182	s183	s184	s185	s186	s187	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s202	s203	s204	s205	s206	s207	s208	s209	s210	s211	s212	s213	s214	s215	s216	s217	s218	s219	s220	s221	s222	s223	s224	s225	s226	s227	s228	s229	s230	s231	s232	s233	s234	s235	s236	s237	s238	s239	s240	s241	s242	s243	s244	s245	s246	s247	s248	s249	s250	s251	s252	s253	s254	s255	s256	s257	s258	s259	s260	s261	s262	s263	s264	s265	s266	s267	s268	s269	s270	s271	s272	s273	s274	s275	s276	s277	s278	s279	s280	s281	s282	s283	s284	s285	s286	s287	s288	s289	s290	s291	s292	s293	s294	s295	s296	s297	s298	s299	s300	s301	s302	s303	s304	s305	s306	s307	s308	s309	s310	s311	s312	s313	s314	s315	s316	s317	s318	s319	s320	s321	s322	s323	s324	s325	s326	s327	s328	s329	s330	s331	s332	s333	s334	s335	s336	s337	s338	s339	s340	s341	s342	s343	s344	s345	s346	s347	s348	s349	s350	s351	s352	s353	s354	s355	s356	s357	s358	s359	s360	s361	s362	s363	s364	s365	s366	s367	s368	s369	s370	s371	s372	s373	s374	s375	s376	s377	s378	s379	s380	s381	s382	s383	s384	s385	s386	s387	s388	s389	s390	s391	s392	s393	s394	s395	s396	s397	s398	s399	s400	s401	s402	s403	s404	s405	s406	s407	s408	s409	s410	s411	s412	s413	s414	s415	s416	s417	s418	s419	s420	s421	s422	s423	s424	s425	s426	s427	s428	s429	s430	s431	s432	s433	s434	s435	s436	s437	s438	s439	s440	s441	s442	s443	s444	s445	s446	s447	s448	s449	s450	s451	s452	s453	s454	s455	s456	s457	s458	s459	s460	s461	s462	s463	s464	s465	s466	s467	s468	s469	s470	s471	s472	s473	s474	s475	s476	s477	s478	s479	s480	s481	s482	s483	s484	s485	s486	s487	s488	s489	s490	s491	s492	s493	s494	s495	s496	s497	s498	s499	s500	s501	s502	s503	s504	s505	s506	s507	s508	s509	s510	s511	s512	s513	s514	s515	s516	s517	s518	s519	s520	s521	s522	s523	s524	s525	s526	s527	s528	s529	s530	s531	s532	s533	s534	s535	s536	s537	s538	s539	s540	s541	s542	s543	s544	s545	s546	s547	s548	s549	s550	s551	s552	s553	s554	s555	s556	s557	s558	s559	s560	s561	s562	s563	s564	s565	s566	s567	s568	s569	s570	s571	s572	s573	s574	s575	s576	s577	s578	s579	s580	s581	s582	s583	s584	s585	s586	s587	s588	s589	s590	s591	s592	s593	s594	s595	s596	s597	s598	s599	s600	s601	s602	s603	s604	s605	s606	s607	s608	s609	s610	s611	s612	s613	s614	s615	s616	s617	s618	s619	s620	s621	s622	s623	s624	s625	s626	s627	s628	s629	s630	s631	s632	s633	s634	s635	s636	s637	s638	s639	s640	s641	s642	s643	s644	s645	s646	s647	s648	s649	s650	s651	s652	s653	s654	s655	s656	s657	s658	s659	s660	s661	s662	s663	s664	s665	s666	s667	s668	s669	s670	s671	s672	s673	s674	s675	s676	s677	s678	s679	s680	s681	s682	s683	s684	s685	s686	s687	s688	s689	s690	s691	s692	s693	s694	s695	s696	s697	s698	s699	s700	s701	s702	s703	s704	s705	s706	s707	s708	s709	s710	s711	s712	s713	s714	s715	s716	s717	s718	s719	
			*CCC	Max	Align
ake-vsaba$$$p2$s181	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s182	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s183	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s184	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s185	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s186	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s187	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s188	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s189	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s190	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s191	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s192	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s193	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s194	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s195	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s196	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s197	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s198	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s199	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s200	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s201	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s202	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s203	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s204	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s205	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s206	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s207	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s208	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s209	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s210	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s211	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s212	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s213	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s214	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s215	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s216	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s217	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s218	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s219	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s220	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s221	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s222	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s223	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s224	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s225	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s226	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s227	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s228	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s229	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s230	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s231	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s232	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s233	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s234	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s235	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s236	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s237	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s238	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s239	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s240	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s241	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s242	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s243	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s244	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s245	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s246	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s247	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s248	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s249	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s250	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s251	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s252	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s253	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s254	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s255	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s256	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s257	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s258	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s259	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s260	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s261	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s262	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s263	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s264	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s265	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s266	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s267	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s268	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s269	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s270	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s271	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s272	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s273	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s274	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s275	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s276	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s277	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s278	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s279	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s280	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s281	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s282	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s283	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s284	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s285	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s286	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s287	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s288	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s289	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s290	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s291	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s292	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s293	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s294	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s295	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s296	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s297	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s298	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s299	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s300	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s301	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s302	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s303	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s304	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s305	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s306	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s307	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s308	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s309	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s310	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s311	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s312	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s313	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s314	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s315	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s316	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s317	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s318	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s319	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s320	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s321	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s322	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s323	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s324	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s325	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s326	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s327	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s328	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s329	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s330	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s331	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s332	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s333	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s334	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s335	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s336	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s337	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s338	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s339	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s340	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s341	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s342	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s343	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s344	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s345	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s346	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s347	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s348	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s349	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s350	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s351	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s352	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s353	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s354	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s355	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s356	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s357	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s358	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s359	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s360	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s361	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s362	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s363	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s364	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s365	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s366	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s367	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s368	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s369	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s370	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s371	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s372	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s373	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s374	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s375	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s376	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s377	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s378	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s379	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s380	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s381	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s382	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s383	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s384	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s385	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s386	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s387	akellaba	1	0	0	1
	akllaba	0	1	1	0
ake-lraba$$$p2$s388	akelraba	1	0	0	1
	aklraba	0	1	1	0
ake-lvaba$$$p2$s389	akelvaba	1	0	0	1
	aklvaba	0	1	1	0
ake-rtaba$$$p2$s390	akertaba	1	0	0	1
	akrtaba	0	1	1	0
ake-rsaba$$$p2$s391	akersaba	1	0	0	1
	akrsaba	0	1	1	0
ake-rnaba$$$p2$s392	akernaba	1	0	0	1
	akrnaba	0	1	1	0
ake-rlaba$$$p2$s393	akerlaba	1	0	0	1
	akrlaba	0	1	1	0
ake-rraba$$$p2$s394	akerraba	1	0	0	1
	akrraba	0	1	1	0
ake-rvaba$$$p2$s395	akervaba	1	0	0	1
	akrvaba	0	1	1	0
ake-vtaba$$$p2$s396	akevtaba	1	0	0	1
	akvtaba	0	1	1	0
ake-vsaba$$$p2$s397	akevsaba	1	0	0	1
	akvsaba	0	1	1	0
ake-vnaba$$$p2$s398	akevnaba	1	0	0	1
	akvnaba	0	1	1	0
ake-vlaba$$$p2$s399	akevlaba	1	0	0	1
	akvlaba	0	1	1	0
ake-vraba$$$p2$s400	akevraba	1	0	0	1
	akvraba	0	1	1	0
ake-vvaba$$$p2$s401	akevvaba	1	0	0	1
	akvvaba	0	1	1	0
ake-taba$$$p2$s402	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s403	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s404	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s405	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-taba$$$p2$s406	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-saba$$$p2$s407	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s408	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s409	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s410	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-saba$$$p2$s411	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-naba$$$p2$s412	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s413	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s414	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s415	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-naba$$$p2$s416	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-laba$$$p2$s417	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s418	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s419	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s420	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-laba$$$p2$s421	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-raba$$$p2$s422	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s423	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s424	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s425	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-raba$$$p2$s426	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-vaba$$$p2$s427	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s428	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s429	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s430	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-vaba$$$p2$s431	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-taba$$$p2$s432	aketaba	0	0	0	1
	aktaba	1	0	1	0
ake-ttaba$$$p2$s433	akettaba	1	0	0	1
	akttaba	0	1	1	0
ake-saba$$$p2$s434	akesaba	0	0	0	1
	aksaba	1	0	1	0
ake-tsaba$$$p2$s435	aketsaba	1	0	0	1
	aktsaba	0	1	1	0
ake-naba$$$p2$s436	akenaba	0	0	0	1
	aknaba	1	0	1	0
ake-tnaba$$$p2$s437	aketnaba	1	0	0	1
	aktnaba	0	1	1	0
ake-laba$$$p2$s438	akelaba	0	0	0	1
	aklaba	1	0	1	0
ake-tlaba$$$p2$s439	aketlaba	1	0	0	1
	aktlaba	0	1	1	0
ake-raba$$$p2$s440	akeraba	0	0	0	1
	akraba	1	0	1	0
ake-traba$$$p2$s441	aketraba	1	0	0	1
	aktraba	0	1	1	0
ake-vaba$$$p2$s442	akevaba	0	0	0	1
	akvaba	1	0	1	0
ake-tvaba$$$p2$s443	aketvaba	1	0	0	1
	aktvaba	0	1	1	0
ake-staba$$$p2$s444	akestaba	1	0	0	1
	akstaba	0	1	1	0
ake-ssaba$$$p2$s445	akessaba	1	0	0	1
	akssaba	0	1	1	0
ake-snaba$$$p2$s446	akesnaba	1	0	0	1
	aksnaba	0	1	1	0
ake-slaba$$$p2$s447	akeslaba	1	0	0	1
	akslaba	0	1	1	0
ake-sraba$$$p2$s448	akesraba	1	0	0	1
	aksraba	0	1	1	0
ake-svaba$$$p2$s449	akesvaba	1	0	0	1
	aksvaba	0	1	1	0
ake-ntaba$$$p2$s450	akentaba	1	0	0	1
	akntaba	0	1	1	0
ake-nsaba$$$p2$s451	akensaba	1	0	0	1
	aknsaba	0	1	1	0
ake-nnaba$$$p2$s452	akennaba	1	0	0	1
	aknnaba	0	1	1	0
ake-nlaba$$$p2$s453	akenlaba	1	0	0	1
	aknlaba	0	1	1	0
ake-nraba$$$p2$s454	akenraba	1	0	0	1
	aknraba	0	1	1	0
ake-nvaba$$$p2$s455	akenvaba	1	0	0	1
	aknvaba	0	1	1	0
ake-ltaba$$$p2$s456	akeltaba	1	0	0	1
	akltaba	0	1	1	0
ake-lsaba$$$p2$s457	akelsaba	1	0	0	1
	aklsaba	0	1	1	0
ake-lnaba$$$p2$s458	akelnaba	1	0	0	1
	aklnaba	0	1	1	0
ake-llaba$$$p2$s459	akellaba	1	0	0	1
	akllaba	0	1	1	0
